,base,authors_l,title_l,title,journal_l,keywords_l,year,language,doi
481,scopus,"t m adams, k a bullard",a case study of librarian outreach to scientists collaborative research and scholarly communication in conservation biology,A Case Study of Librarian Outreach to Scientists: Collaborative Research and Scholarly Communication in Conservation Biology,college and undergraduate libraries,"altmetrics, data sharing, faculty-librarian cooperation, open access, scholarly communication, social networks",2014,English,10.1080/10691316.2014.925415
482,scopus,"a samoilenko, t yasseri",the distorted mirror of wikipedia a quantitative analysis of wikipedia coverage of academics,The distorted mirror of wikipedia: A quantitative analysis of wikipedia coverage of academics,epj data science,"altmetrics, bibliometrics, crowd-scouring, h-index, online reputation, peer-production, scientometrics, wikipedia",2014,English,10.1140/epjds20
483,scopus,t gruber,academic sell out how an obsession with metrics and rankings is damaging academia,Academic sell-out: how an obsession with metrics and rankings is damaging academia,journal of marketing for higher education,"academia, altmetrics, citations, h-index, journal impact factor, journal ranking, metrics, open access",2014,English,10.1080/08841241.2014.970248
484,scopus,e j kelly,assessment of digitized library and archives materials a literature review,Assessment of Digitized Library and Archives Materials: A Literature Review,journal of web librarianship,"digital libraries, digital libraries—evaluation, digital libraries—use studies, digitization of archival materials, digitization of library materials, usability, web analytics",2014,English,10.1080/19322909.2014.954740
486,scopus,w gunn,mendeley enabling and understanding scientific collaboration,Mendeley: Enabling and understanding scientific collaboration,information services and use,"altmetrics, crowdsourcing, impact factor, online communities, scientific collaboration, scientific workflow",2014,English,10.3233/isu-140738
487,scopus,"j l benchimol, r c cerqueira, c papi",challenges to the publishers of humanities in scientific journalism and social networks reflections and experiences,Challenges to the publishers of humanities in scientific journalism and social networks: Reflections and experiences,educacao e pesquisa,"altmetrics and impact, editorial management of journals, internationalization, scientific journalism in human science, social networks",2014,English,10.1590/s1517-97022014061668
488,scopus,j bar-ilan,astrophysics publications on arxiv scopus and mendeley a case study,"Astrophysics publications on arXiv, Scopus and Mendeley: A case study",scientometrics,"altmetrics, arxiv, citations, mendeley, scopus, subject-base repositories",2014,English,10.1007/s11192-013-1215-1
489,scopus,e marine-roig,a webometric analysis of travel blogs and review hosting the case of catalonia,A Webometric Analysis of Travel Blogs and Review Hosting: The Case of Catalonia,journal of travel and tourism marketing,"altmetrics, catalonia, travel blog, user-generated travel review, web hosting, webometrics",2014,English,10.1080/10548408.2013.877413
490,scopus,"x wang, w mao, s xu, c zhang",usage history of scientific literature nature metrics and metrics of nature publications,Usage history of scientific literature: Nature metrics and metrics of Nature publications,scientometrics,"altmetrics, article-level metrics, download, nature metrics, page view, usage data",2014,English,10.1007/s11192-013-1167-5
491,scopus,p shepherd,altmetrics pirus and usage factor,"Altmetrics, PIRUS and usage factor",insights,,2013,English,10.1629/2048-7754.108
492,scopus,"a garnett, g lee, j illes",publication trends in neuroimaging of minimally conscious states,Publication trends in neuroimaging of minimally conscious states,peerj,"altmetrics, bioethics, clinical research, minimally conscious states, neuroimaging, persistent vegetative state",2013,English,10.7717/peerj.155
493,scopus,"l m galloway, j l pease, a e rauh",introduction to altmetrics for science technology engineering and mathematics stem librarians,"Introduction to altmetrics for science, technology, engineering, and mathematics (STEM) librarians",science and technology libraries,"altmetrics, bibliometrics, citation metrics, scholarly communication, social media",2013,English,10.1080/0194262x.2013.829762
494,scopus,"d torres-salinas, a cabezas-clavijo, e jimenez-contreras",altmetrics new indicators for scientific communication in web 2 0,Altmetrics: New indicators for scientific communication in web 2.0,comunicar,"communication, information, internet, quantitative methods, science, scientific communication, social networks, social web, web 2.0.",2013,English,10.3916/c41-2013-05
495,scopus,"r ronald, y y fred",a multi metric approach for research evaluation,A multi-metric approach for research evaluation,chinese science bulletin,"altmetrics, influmetrics, informetrics, multi-metric approach, research evaluation",2013,English,10.1007/s11434-013-5939-3
496,scopus,r kwok,research impact altmetrics make their mark,Research impact: Altmetrics make their mark.,nature,,2013,English,10.1038/nj7463-491a
497,scopus,"s s munnolli, s m pujar",eugene to altmetrics a chase for virtual foot prints,Eugene to Altmetrics: A chase for virtual foot prints!,annals of library and information studies,"altmetric explorer, altmetrics, citation impact",2013,English,
498,scopus,"s lapinski, h piwowar, j priem",riding the crest of the altmetrics wave how librarians can help prepare faculty for the next generation of research impact metrics,Riding the crest of the altmetrics wave: How librarians can help prepare faculty for the next generation of research impact metrics,college and research libraries news,,2013,English,
499,scopus,"m thelwall, s haustein, v lariviere, c r sugimoto",do altmetrics work twitter and ten other social web services,Do Altmetrics Work? Twitter and Ten Other Social Web Services,plos one,,2013,English,10.1371/journal.pone.0064841
500,scopus,"f galligan, s dyas-correia",altmetrics rethinking the way we measure,Altmetrics: Rethinking the way we measure,serials review,,2013,English,10.1080/00987913.2013.10765486
501,scopus,"c l liu, y q xu, h wu, s s chen, j j guo",correlation and interaction visualization of altmetric indicators extracted from scholarly social network activities dimensions and structure,Correlation and interaction visualization of altmetric indicators extracted from scholarly social network activities: dimensions and structure.,journal of medical internet research,,2013,English,10.2196/jmir.2707
503,scopus,"e adie, w roe",altmetric enriching scholarly content with article leveldiscussion and metrics,Altmetric: Enriching scholarly content with article-leveldiscussion and metrics,learned publishing,,2013,English,10.1087/20130103
504,scopus,"m thelwall, a tsou, s weingart, k holmberg, s haustein",tweeting links to academic articles,Tweeting links to academic articles,cybermetrics,"altmetrics, content analysis, twitter, webometrics",2013,English,
